suite,sim_id,halo_mass,log_halo,truth_s,gen_s,rel_stars,ratio_stars,log_bin
1P,1P_p11_2,22550300065792.0,13.35315232519627,2458649624576.0,2470723452928.0,0.004910755982191713,0.9951132416953862,"[13.2,13.5)"
1P,1P_p11_2,21350483755008.0,13.329407719630384,1996774178816.0,2192009592832.0,0.09777541000243006,0.9109331388628812,"[13.2,13.5)"
1P,1P_p11_2,20706383364096.0,13.316104250405846,759732240384.0,672641974272.0,-0.11463284231294567,1.1294749204526788,"[13.2,13.5)"
1P,1P_p11_2,21879773462528.0,13.340042821112794,1934059896832.0,1853027516416.0,-0.04189755474932884,1.043729723222204,"[13.2,13.5)"
1P,1P_p11_2,20565280686080.0,13.313134641371759,2987549523968.0,2845234429952.0,-0.047636061887596795,1.0500187585661969,"[13.2,13.5)"
1P,1P_p11_2,19297508261888.0,13.285501235537614,1022252220416.0,1017617121280.0,-0.004534203050313524,1.0045548556908808,"[13.2,13.5)"
1P,1P_p11_2,20745151315968.0,13.316916606937962,631837425664.0,623369322496.0,-0.013402345008450302,1.0135844079302674,"[13.2,13.5)"
1P,1P_p11_2,19329766653952.0,13.286226611322258,2093162430464.0,2123218026496.0,0.014358941090557149,0.9858443194919546,"[13.2,13.5)"
1P,1P_p11_2,17886525521920.0,13.252525986559242,3337221570560.0,3423779946496.0,0.025937257717495554,0.9747184756939223,"[13.2,13.5)"
1P,1P_p11_2,16382141923328.0,13.21437068403411,1961837461504.0,1701894422528.0,-0.13249978353289285,1.1527374645190267,"[13.2,13.5)"
1P,1P_p11_2,17776053846016.0,13.249835357134158,1657896173568.0,1696090685440.0,0.02303793957724182,0.9774808551217935,"[13.2,13.5)"
1P,1P_p11_2,16539569881088.0,13.21852421134114,928016826368.0,837207982080.0,-0.09785258381941261,1.1084662906132239,"[13.2,13.5)"
1P,1P_p11_2,17370548535296.0,13.239813533017665,516877910016.0,572567257088.0,0.10774178194281146,0.9027374576827384,"[13.2,13.5)"
1P,1P_p11_2,16667935506432.0,13.221881811364382,3273627009024.0,3277272907776.0,0.0011137184358357886,0.9988875205530338,"[13.2,13.5)"
1P,1P_p11_2,15486825791488.0,13.1899624130784,892092416000.0,840049623040.0,-0.05833789417620158,1.0619520460846894,"[13.0,13.2)"
1P,1P_p11_2,14128101982208.0,13.150083821153535,2002571624448.0,2191839985664.0,0.09451265508077444,0.9136486411170829,"[13.0,13.2)"
1P,1P_p11_2,14125833912320.0,13.150014095629789,861793943552.0,857962381312.0,-0.004446030595443383,1.0044658860615086,"[13.0,13.2)"
1P,1P_p11_2,12938241900544.0,13.111875266690799,1452717375488.0,1211103969280.0,-0.16631824626372124,1.199498484305719,"[13.0,13.2)"
1P,1P_p11_2,12974909554688.0,13.11310433915735,533125332992.0,463893528576.0,-0.1298602788718706,1.1492407204483295,"[13.0,13.2)"
1P,1P_p11_2,12810198188032.0,13.107555848815949,2357770059776.0,2462641291264.0,0.04447899024469048,0.9574151412712759,"[13.0,13.2)"
1P,1P_p11_2,13054023565312.0,13.11574439235534,699381186560.0,622215954432.0,-0.11033358290283375,1.1240168008845763,"[13.0,13.2)"
1P,1P_p11_2,12270179450880.0,13.088850914312747,728533893120.0,637744644096.0,-0.1246191150217986,1.1423598768950751,"[13.0,13.2)"
1P,1P_p11_2,12019002507264.0,13.079868425772627,3250790072320.0,2622373494784.0,-0.19331195295779782,1.2396365654190542,"[13.0,13.2)"
1P,1P_p11_2,11150222688256.0,13.047283541044719,816979640320.0,838369869824.0,0.026182083920257466,0.974485927662822,"[13.0,13.2)"
1P,1P_p11_2,11961498599424.0,13.077785593756808,2227314098176.0,1944916328448.0,-0.1267884803312035,1.1451979016255918,"[13.0,13.2)"
1P,1P_p11_2,10838035398656.0,13.03495056514988,4185404211200.0,4191976685568.0,0.0015703320483150185,0.9984321300281493,"[13.0,13.2)"
1P,1P_p11_2,10209884897280.0,13.009020846028347,4009747808256.0,3813009260544.0,-0.04906506770997388,1.0515966613949244,"[13.0,13.2)"
1P,1P_p11_2,10524231204864.0,13.022190380452592,607365627904.0,593531305984.0,-0.02277758451320635,1.023308495744912,"[13.0,13.2)"
1P,1P_p11_2,10123682512896.0,13.005338516863599,1158423773184.0,1202838831104.0,0.038340941327475044,0.9630748053924776,"[13.0,13.2)"
1P,1P_p11_2,10134666346496.0,13.005809455420652,1942058565632.0,2059441143808.0,0.060442347235702666,0.9430027031707474,"[13.0,13.2)"
1P,1P_p11_2,10017502658560.0,13.000759466362814,1196648038400.0,1132964478976.0,-0.053218287566951815,1.0562096699461916,"[13.0,13.2)"
1P,1P_p11_n1,179120956768256.0,14.253146400345786,2602518970368.0,3140551180288.0,0.20673517313263676,0.8286822347309556,"[14.2,16.0)"
1P,1P_p11_n1,134371256303616.0,14.128306377618152,1943381475328.0,1755306655744.0,-0.0967770980487797,1.1071464173901187,"[13.8,14.2)"
1P,1P_p11_n1,117366188933120.0,14.069543002578877,1671578255360.0,1702477168640.0,0.018484873909385382,0.9818506151805353,"[13.8,14.2)"
1P,1P_p11_n1,78646790324224.0,13.895681003209502,1985359118336.0,1731336863744.0,-0.12794776131227337,1.1467202945374126,"[13.8,14.2)"
1P,1P_p11_n1,63465028845568.0,13.802534481778737,1934904524800.0,1868626788352.0,-0.03425375030059984,1.0354686858077489,"[13.8,14.2)"
1P,1P_p11_n1,61084815851520.0,13.785933268975299,1764641734656.0,1493801238528.0,-0.1534818602603195,1.1813095940360097,"[13.5,13.8)"
1P,1P_p11_n1,57821949329408.0,13.762092728786298,1680925130752.0,1656342183936.0,-0.014624653035559211,1.0148417078635183,"[13.5,13.8)"
1P,1P_p11_n1,58708641972224.0,13.768702034545766,2503545454592.0,2507300929536.0,0.0015000626160438638,0.9985021842014413,"[13.5,13.8)"
1P,1P_p11_n1,56439070523392.0,13.75157985288731,768558759936.0,679765016576.0,-0.11553279721565349,1.1306241733463385,"[13.5,13.8)"
1P,1P_p11_n1,49912016273408.0,13.698205114220523,2989252673536.0,3089656971264.0,0.03358842784247854,0.9675030922002568,"[13.5,13.8)"
1P,1P_p11_n1,46957573701632.0,13.671705648818449,1918897094656.0,1634845065216.0,-0.14802879749574163,1.1737485927465978,"[13.5,13.8)"
1P,1P_p11_n1,40093821698048.0,13.603077454685764,2437882576896.0,2631755366400.0,0.07952507284040146,0.92633327854891,"[13.5,13.8)"
1P,1P_p11_n1,40333354205184.0,13.605664340337132,1931450384384.0,1948796190720.0,0.008980715464524926,0.9910992199088857,"[13.5,13.8)"
1P,1P_p11_n1,37991393263616.0,13.579685220788333,890366787584.0,761460162560.0,-0.14477923797425848,1.1692887315215819,"[13.5,13.8)"
1P,1P_p11_n1,33150646353920.0,13.520492000469426,2031374827520.0,1762865709056.0,-0.1321809814842536,1.1523139948123358,"[13.5,13.8)"
1P,1P_p11_n1,33915817426944.0,13.530402288738001,2538080567296.0,2563625189376.0,0.010064543422754512,0.9900357422817265,"[13.5,13.8)"
1P,1P_p11_n1,28917488418816.0,13.461160570323184,771618635776.0,720428269568.0,-0.0663415369128805,1.0710554657144367,"[13.2,13.5)"
1P,1P_p11_n1,28373281669120.0,13.45290956943585,1382368673792.0,1375728697344.0,-0.004803332550777329,1.004826515911763,"[13.2,13.5)"
1P,1P_p11_n1,26158657699840.0,13.41761545492329,2531299164160.0,2180266065920.0,-0.1386770490071602,1.1610047065938605,"[13.2,13.5)"
1P,1P_p11_n1,26050595651584.0,13.415817657970997,1334352019456.0,1125778849792.0,-0.1563104537804296,1.1852701085142399,"[13.2,13.5)"
1P,1P_p11_n1,26249464381440.0,13.419120446082614,596072726528.0,555284037632.0,-0.06842904746470393,1.0734555401051014,"[13.2,13.5)"
1P,1P_p11_n1,25304322015232.0,13.403194705644486,380473114624.0,378385170432.0,-0.005487757509655832,1.0055180391705527,"[13.2,13.5)"
1P,1P_p11_n1,22692939956224.0,13.355890764023057,614952992768.0,636496379904.0,0.03503257548033034,0.9661531662768462,"[13.2,13.5)"
1P,1P_p11_n1,21709147078656.0,13.336642760980459,2862981840896.0,2378001809408.0,-0.16939682416435461,1.20394434923022,"[13.2,13.5)"
1P,1P_p11_n1,23318579118080.0,13.367702083823797,1127072923648.0,1142360768512.0,0.013564202052266317,0.9866173232787805,"[13.2,13.5)"
1P,1P_p11_n1,22527977979904.0,13.352722212958696,1964205408256.0,1828500799488.0,-0.06908880720804597,1.074216324546316,"[13.2,13.5)"
1P,1P_p11_n1,20622256111616.0,13.314336176137923,560226435072.0,525721534464.0,-0.061590989728225604,1.0656334168300325,"[13.2,13.5)"
1P,1P_p11_n1,21104093560832.0,13.324366703565396,1563190755328.0,1616742842368.0,0.034258190727825356,0.9668765584503447,"[13.2,13.5)"
1P,1P_p11_n1,21456574480384.0,13.33156038850532,1464730648576.0,1480186003456.0,0.010551670298580547,0.9895585049149809,"[13.2,13.5)"
1P,1P_p11_n1,20559284928512.0,13.31300800541069,2402518302720.0,2076714860544.0,-0.13560914054521173,1.1568840520025243,"[13.2,13.5)"
1P,1P_p11_n1,19341013680128.0,13.286479232112507,728733843456.0,802621489152.0,0.1013918131558017,0.907942103850141,"[13.2,13.5)"
1P,1P_p11_n1,20792488230912.0,13.317906464333547,464898195456.0,541573251072.0,0.16492870130586873,0.8584216346279511,"[13.2,13.5)"
1P,1P_p11_n1,19272157888512.0,13.284930344993018,1460417331200.0,1485139345408.0,0.01692804767503433,0.9833537409910796,"[13.2,13.5)"
1P,1P_p11_n1,17955385507840.0,13.254194734002905,1276849422336.0,1290455482368.0,0.010655962867655664,0.989456389454805,"[13.2,13.5)"
1P,1P_p11_n1,16314372456448.0,13.212570373009372,2590416306176.0,2635577425920.0,0.017433923511185476,0.9828648100792426,"[13.2,13.5)"
1P,1P_p11_n1,16376269897728.0,13.214214987332028,647884898304.0,639394250752.0,-0.013105178981986435,1.0132792053447681,"[13.2,13.5)"
1P,1P_p11_n1,17110912729088.0,13.233273176264303,449851654144.0,431382528000.0,-0.04105603697099651,1.0428138020091533,"[13.2,13.5)"
1P,1P_p11_n1,15914474930176.0,13.201792314418602,1343529680896.0,1513325068288.0,0.12638007913510585,0.8877997920274414,"[13.2,13.5)"
1P,1P_p11_n1,16803215441920.0,13.225392395717702,2536609153024.0,2424697782272.0,-0.044118492050139325,1.0461547709451593,"[13.2,13.5)"
1P,1P_p11_n1,15622264061952.0,13.193743974378583,654193000448.0,738533834752.0,0.1289234740302056,0.8857996339025934,"[13.0,13.2)"
1P,1P_p11_n1,14300309618688.0,13.155345440558209,1573222088704.0,1805252034560.0,0.1474870887727894,0.8714695004276489,"[13.0,13.2)"
1P,1P_p11_n1,13848045158400.0,13.141388471101592,594775638016.0,611277733888.0,0.027745076995833645,0.973003931016693,"[13.0,13.2)"
1P,1P_p11_n1,12783645097984.0,13.106654705170271,371942490112.0,396041256960.0,0.0647916478720765,0.9391508676823689,"[13.0,13.2)"
1P,1P_p11_n1,13752165466112.0,13.138371089143442,1548214337536.0,1540909170688.0,-0.0047184467104382025,1.0047408159980893,"[13.0,13.2)"
1P,1P_p11_n1,12477863559168.0,13.09614023247046,585108094976.0,539216773120.0,-0.07843221150082084,1.0851073708083392,"[13.0,13.2)"
1P,1P_p11_n1,12422012207104.0,13.09419195169067,2449931501568.0,2319746334720.0,-0.0531382884642608,1.0561204321780786,"[13.0,13.2)"
1P,1P_p11_n1,12505013288960.0,13.097084157587428,1050599489536.0,892175843328.0,-0.15079356861097298,1.1775699794975922,"[13.0,13.2)"
1P,1P_p11_n1,12888965120000.0,13.110218048407223,518762135552.0,459023384576.0,-0.11515634407749073,1.1301431538856799,"[13.0,13.2)"
1P,1P_p11_n1,11830948790272.0,13.073019574539739,1814004760576.0,2036193558528.0,0.12248523420712992,0.890880315861217,"[13.0,13.2)"
1P,1P_p11_n1,10797465993216.0,13.033321844904588,650649534464.0,586307403776.0,-0.09888907511630596,1.1097412897630439,"[13.0,13.2)"
1P,1P_p11_n1,11139632070656.0,13.046870846823111,1525269135360.0,1532090646528.0,0.004472332790232433,0.9955475799141136,"[13.0,13.2)"
1P,1P_p11_n1,10153079341056.0,13.006597779983819,3043103604736.0,3163319959552.0,0.03950452249765883,0.9619967766924767,"[13.0,13.2)"
1P,1P_p11_n1,10700474810368.0,13.029403048988733,3078032195584.0,3405730021376.0,0.10646341719951548,0.9037804453860961,"[13.0,13.2)"
1P,1P_p11_n1,10212100538368.0,13.009115081792563,1496130650112.0,1492338868224.0,-0.0025343922255159656,1.0025408316895965,"[13.0,13.2)"
1P,1P_p11_n1,10133009596416.0,13.005738453948034,442753384448.0,386963832832.0,-0.12600592920493486,1.1441725217773027,"[13.0,13.2)"
1P,1P_p11_n2,177229761871872.0,14.248536653958444,2581695823872.0,2408245362688.0,-0.06718470068401042,1.0720235835896723,"[14.2,16.0)"
1P,1P_p11_n2,134000228171776.0,14.127105537869724,1947964801024.0,2044789260288.0,0.04970544601889194,0.9526481964941645,"[13.8,14.2)"
1P,1P_p11_n2,117002207232000.0,14.068194054734503,1515961450496.0,1513338699776.0,-0.0017300906425700173,1.0017330890437073,"[13.8,14.2)"
1P,1P_p11_n2,79362648965120.0,13.89961615526173,1892297736192.0,1821973151744.0,-0.03716359381664693,1.0385980355312507,"[13.8,14.2)"
1P,1P_p11_n2,63355691728896.0,13.801785636984487,1942837788672.0,1951793938432.0,0.004609828886497957,0.9954113241241055,"[13.8,14.2)"
1P,1P_p11_n2,61237966667776.0,13.787020762045408,1688313528320.0,1502694998016.0,-0.10994316351223254,1.1235237560177356,"[13.5,13.8)"
1P,1P_p11_n2,57628755492864.0,13.760639240986567,1654839181312.0,1591253663744.0,-0.03842398601995133,1.0399593848653848,"[13.5,13.8)"
1P,1P_p11_n2,58416303177728.0,13.76653406957841,2424701976576.0,2313257222144.0,-0.045962248354073906,1.0481765509538579,"[13.5,13.8)"
1P,1P_p11_n2,56474608861184.0,13.751853231712495,753338417152.0,710081642496.0,-0.05742010983527492,1.0609180297971774,"[13.5,13.8)"
1P,1P_p11_n2,51421504339968.0,13.71114477781035,2995675725824.0,3216742285312.0,0.07379522342231909,0.9312762603030357,"[13.5,13.8)"
1P,1P_p11_n2,45606311559168.0,13.659024949805627,1876755742720.0,1584788930560.0,-0.1555699580473108,1.1842307240604153,"[13.5,13.8)"
1P,1P_p11_n2,39778758164480.0,13.599651220952014,2441908060160.0,2294259646464.0,-0.060464362317689264,1.064355581515615,"[13.5,13.8)"
1P,1P_p11_n2,40138130325504.0,13.603557138748679,1946229800960.0,2142667407360.0,0.10093238028885639,0.9083209994583188,"[13.5,13.8)"
1P,1P_p11_n2,37053207150592.0,13.568825804421254,864184696832.0,718479294464.0,-0.1686044695099774,1.2027969399963003,"[13.5,13.8)"
1P,1P_p11_n2,32786303942656.0,13.515692460652803,1913737576448.0,1989908365312.0,0.03980210756240523,0.9617214590421318,"[13.5,13.8)"
1P,1P_p11_n2,33341342482432.0,13.522983082623789,2499716055040.0,2407064928256.0,-0.03706466044301076,1.0384913284624726,"[13.5,13.8)"
1P,1P_p11_n2,29330090491904.0,13.467313402908065,742666797056.0,609469595648.0,-0.17934988064096313,1.2185460970639268,"[13.2,13.5)"
1P,1P_p11_n2,28230144753664.0,13.450713105052918,1283712614400.0,1225190670336.0,-0.04558804159710842,1.0477655808854232,"[13.2,13.5)"
1P,1P_p11_n2,26234601865216.0,13.418874477756704,2486669934592.0,2428590096384.0,-0.02335647260621641,1.0239150436685371,"[13.2,13.5)"
1P,1P_p11_n2,27186828410880.0,13.434358546168086,621221117952.0,584923676672.0,-0.05842918122240107,1.0620550043152963,"[13.2,13.5)"
1P,1P_p11_n2,26086612140032.0,13.416417681076997,1305076170752.0,1177677070336.0,-0.09761813392285844,1.1081782974509744,"[13.2,13.5)"
1P,1P_p11_n2,24764531867648.0,13.39383012278006,347659010048.0,396247138304.0,0.13975800094837645,0.8773792324054003,"[13.2,13.5)"
1P,1P_p11_n2,22198062415872.0,13.346315068197539,2853947572224.0,2663815839744.0,-0.06662061151033541,1.0713757045976091,"[13.2,13.5)"
1P,1P_p11_n2,22571753930752.0,13.35356530709955,612932124672.0,504188829696.0,-0.17741490549902583,1.2156796988968728,"[13.2,13.5)"
1P,1P_p11_n2,22748327837696.0,13.35694947846339,1893993021440.0,2020070129664.0,0.06656682828120652,0.9375877567948739,"[13.2,13.5)"
1P,1P_p11_n2,23449426722816.0,13.370132229816095,1055828213760.0,1164139692032.0,0.10258437581079856,0.9069600675818013,"[13.2,13.5)"
1P,1P_p11_n2,20858579976192.0,13.319284738918132,575596527616.0,653639680000.0,0.13558655870847303,0.8806021807244016,"[13.2,13.5)"
1P,1P_p11_n2,22000957390848.0,13.342441579936546,1393170317312.0,1260325306368.0,-0.09535446549012959,1.1054053348550401,"[13.2,13.5)"
1P,1P_p11_n2,21592287477760.0,13.334298653744353,507015921664.0,502388490240.0,-0.009126797061545937,1.0092108627365037,"[13.2,13.5)"
1P,1P_p11_n2,19650773516288.0,13.293379650245479,1430971875328.0,1548530483200.0,0.08215298280761375,0.9240837625430092,"[13.2,13.5)"
1P,1P_p11_n2,21081985384448.0,13.323911507911875,1522344919040.0,1434122321920.0,-0.057951779532087716,1.0615167867981357,"[13.2,13.5)"
1P,1P_p11_n2,20369912102912.0,13.308989155003962,2330417692672.0,2125289750528.0,-0.08802196395479872,1.0965176358155582,"[13.2,13.5)"
1P,1P_p11_n2,19004924100608.0,13.278866139513816,704792887296.0,700994093056.0,-0.005389944065091815,1.0054191529966239,"[13.2,13.5)"
1P,1P_p11_n2,17868131401728.0,13.252079137600761,1269027831808.0,1163444092928.0,-0.08320049114255715,1.0907510206307216,"[13.2,13.5)"
1P,1P_p11_n2,17597544267776.0,13.245452066372895,425759145984.0,425689088000.0,-0.00016454839469880178,1.000164575475329,"[13.2,13.5)"
1P,1P_p11_n2,17470143332352.0,13.242296468130853,2555880407040.0,2452334575616.0,-0.04051278422057229,1.0422233705194939,"[13.2,13.5)"
1P,1P_p11_n2,16096290668544.0,13.206725805982998,2540013355008.0,2303529582592.0,-0.09310335788185459,1.102661487051493,"[13.2,13.5)"
1P,1P_p11_n2,16070216777728.0,13.206021735178782,1344629374976.0,1383464960000.0,0.02888199956563731,0.9719287541449549,"[13.2,13.5)"
1P,1P_p11_n2,16300839534592.0,13.212209972247607,648015249408.0,604019032064.0,-0.06789379938850687,1.0728391242800084,"[13.2,13.5)"
1P,1P_p11_n2,15694886338560.0,13.19575817491246,675370172416.0,589317472256.0,-0.12741560654383638,1.1460209551068912,"[13.0,13.2)"
1P,1P_p11_n2,13873611538432.0,13.142189530074333,528256761856.0,543765299200.0,0.029357953298149254,0.9714793544810297,"[13.0,13.2)"
1P,1P_p11_n2,14013544005632.0,13.146547981641946,1588172685312.0,1595579564032.0,0.004663774152837103,0.995357875666643,"[13.0,13.2)"
1P,1P_p11_n2,13988161126400.0,13.145760626203934,1500443967488.0,1522343608320.0,0.01459544062059428,0.9856145217726715,"[13.0,13.2)"
1P,1P_p11_n2,12751299674112.0,13.105554452419295,368623288320.0,460762906624.0,0.24995604245170225,0.8000281338202656,"[13.0,13.2)"
1P,1P_p11_n2,13051526905856.0,13.115661323015015,524857245696.0,551432683520.0,0.05063364951503905,0.951806560223527,"[13.0,13.2)"
1P,1P_p11_n2,12406226944000.0,13.093639721341718,552771518464.0,534413508608.0,-0.03321084615034411,1.0343516950082672,"[13.0,13.2)"
1P,1P_p11_n2,12536477908992.0,13.098175539721057,986474610688.0,922650673152.0,-0.06469901692805563,1.0691745417775091,"[13.0,13.2)"
1P,1P_p11_n2,12351130566656.0,13.091706712768763,2411925340160.0,2297558204416.0,-0.04741736149113688,1.0497776881230612,"[13.0,13.2)"
1P,1P_p11_n2,11705884082176.0,13.068404219186963,663296212992.0,556062081024.0,-0.16166854245147536,1.1928456113578652,"[13.0,13.2)"
1P,1P_p11_n2,12008360509440.0,13.079483717618812,1819981381632.0,1747503546368.0,-0.03982339379703336,1.0414750719188166,"[13.0,13.2)"
1P,1P_p11_n2,11334109364224.0,13.0543873988869,1499978268672.0,1519335505920.0,0.012905011794029426,0.9872594057253479,"[13.0,13.2)"
1P,1P_p11_n2,10509234470912.0,13.021571081664083,1469413195776.0,1354495164416.0,-0.07820675062014232,1.0848419650206338,"[13.0,13.2)"
1P,1P_p11_n2,10143580291072.0,13.006191271191994,1249817919488.0,1176445124608.0,-0.05870678739352519,1.062368225551063,"[13.0,13.2)"
1P,1P_p11_n2,10462371512320.0,13.019630137492781,448045121536.0,427694850048.0,-0.04542013853032183,1.0475812871857495,"[13.0,13.2)"
1P,1P_p11_n2,10775382982656.0,13.032432714962543,3052118474752.0,3117721583616.0,0.02149428647894495,0.9789579963750605,"[13.0,13.2)"
1P,1P_p11_n2,10031415164928.0,13.00136220470192,773627707392.0,767596167168.0,-0.007796437700419378,1.0078576997671223,"[13.0,13.2)"
1P,1P_p11_n2,10231590420480.0,13.009943146630322,3068193144832.0,3062467395584.0,-0.0018661632360545265,1.0018696523124642,"[13.0,13.2)"
1P,1P_p12_1,178045000351744.0,14.25052978283962,2507206033408.0,2921063776256.0,0.1650673049336319,0.8583195114697387,"[14.2,16.0)"
1P,1P_p12_1,134002518261760.0,14.127112959983538,1826810232832.0,2037119320064.0,0.11512366388815864,0.8967615273388145,"[13.8,14.2)"
1P,1P_p12_1,116354313093120.0,14.06578248661565,1584664018944.0,1680054157312.0,0.060195812631353096,0.9432219860575094,"[13.8,14.2)"
1P,1P_p12_1,77549149356032.0,13.889577038358425,1897419112448.0,1914327007232.0,0.008910996349238772,0.9911677081710049,"[13.8,14.2)"
1P,1P_p12_1,62913117159424.0,13.798741203728941,1870367293440.0,1981748084736.0,0.059550224005012,0.9437966953752158,"[13.5,13.8)"
